"","date","time","day","station","code","min_delay","min_gap","bound","line","day_type","rush_type","Year","Month","Day","Max Temp (°C)","Min Temp (°C)","Total Precip (mm)","Snow on Grnd (cm)"
"22032",2024-11-01,16:48:00,"Friday","LANSDOWNE STATION","PUMEL",0,0,NA,"BD","Weekday","evening",2024,"11","01",16.9,4.1,0,0
"22033",2024-11-01,16:52:00,"Friday","SPADINA YUS STATION","MUIS",0,0,"S","YU","Weekday","evening",2024,"11","01",16.9,4.1,0,0
"22034",2024-11-01,16:57:00,"Friday","WELLESLEY STATION","MUIRS",0,0,NA,"YU","Weekday","evening",2024,"11","01",16.9,4.1,0,0
"22035",2024-11-01,17:07:00,"Friday","YORK MILLS STATION","SUDP",3,7,"N","YU","Weekday","evening",2024,"11","01",16.9,4.1,0,0
"22036",2024-11-01,17:27:00,"Friday","HIGH PARK STATION","SUO",0,0,NA,"BD","Weekday","evening",2024,"11","01",16.9,4.1,0,0
"22037",2024-11-01,17:43:00,"Friday","BLOOR STATION","MUIRS",0,0,NA,"YU","Weekday","evening",2024,"11","01",16.9,4.1,0,0
"22038",2024-11-01,18:25:00,"Friday","COXWELL STATION","TUSUP",3,7,"E","BD","Weekday","evening",2024,"11","01",16.9,4.1,0,0
"22039",2024-11-01,18:30:00,"Friday","CHESTER STATION","MUIRS",0,0,NA,"BD","Weekday","evening",2024,"11","01",16.9,4.1,0,0
"22040",2024-11-01,18:35:00,"Friday","SHERBOURNE STATION","PUMEL",0,0,"E","BD","Weekday","evening",2024,"11","01",16.9,4.1,0,0
"22041",2024-11-01,18:46:00,"Friday","CHESTER STATION","MUIS",0,0,NA,"BD","Weekday","evening",2024,"11","01",16.9,4.1,0,0
"22042",2024-11-01,19:09:00,"Friday","KENNEDY BD STATION","MUSC",0,0,"E","BD","Weekday","none",2024,"11","01",16.9,4.1,0,0
"22043",2024-11-01,19:21:00,"Friday","KENNEDY BD STATION","SUDP",3,7,"W","YU","Weekday","none",2024,"11","01",16.9,4.1,0,0
"22044",2024-11-01,20:03:00,"Friday","COLLEGE STATION","PUSAC",5,10,"N","YU","Weekday","none",2024,"11","01",16.9,4.1,0,0
"22045",2024-11-01,20:24:00,"Friday","BATHURST STATION","MUIS",0,0,NA,"BD","Weekday","none",2024,"11","01",16.9,4.1,0,0
"22046",2024-11-01,20:50:00,"Friday","ST PATRICK STATION","PUMEL",0,0,NA,"YU","Weekday","none",2024,"11","01",16.9,4.1,0,0
"22047",2024-11-01,20:59:00,"Friday","COLLEGE STATION","MUPAA",11,16,"S","YU","Weekday","none",2024,"11","01",16.9,4.1,0,0
"22048",2024-11-01,21:02:00,"Friday","HIGH PARK STATION","SUO",0,0,"W","BD","Weekday","none",2024,"11","01",16.9,4.1,0,0
"22049",2024-11-01,21:03:00,"Friday","BLOOR STATION","SUAE",3,8,"N","YU","Weekday","none",2024,"11","01",16.9,4.1,0,0
"22050",2024-11-01,21:06:00,"Friday","YONGE BD STATION","SUO",0,0,"E","BD","Weekday","none",2024,"11","01",16.9,4.1,0,0
"22051",2024-11-01,21:49:00,"Friday","SCARBOROUGH CTR STATIO","SUAP",0,0,NA,"SRT","Weekday","none",2024,"11","01",16.9,4.1,0,0
"22052",2024-11-01,22:00:00,"Friday","YONGE-UNIVERSITY AND B","MUO",0,0,NA,"YU/BD","Weekday","none",2024,"11","01",16.9,4.1,0,0
"22053",2024-11-01,22:07:00,"Friday","DAVISVILLE STATION","SUO",15,20,"S","YU","Weekday","none",2024,"11","01",16.9,4.1,0,0
"22054",2024-11-01,23:20:00,"Friday","BLOOR DANFORTH LINE","MUGD",0,0,NA,"BD","Weekday","none",2024,"11","01",16.9,4.1,0,0
"22055",2024-11-01,23:44:00,"Friday","GREENWOOD YARD","SUG",0,0,NA,"BD","Weekday","none",2024,"11","01",16.9,4.1,0,0
"22056",2024-11-01,00:02:00,"Friday","YONGE BD STATION","SUAP",0,0,NA,"BD","Weekday","none",2024,"11","01",16.9,4.1,0,0
"22057",2024-11-01,00:12:00,"Friday","YONGE BD STATION","SUO",0,0,"W","BD","Weekday","none",2024,"11","01",16.9,4.1,0,0
"22058",2024-11-01,00:14:00,"Friday","BAY STATION","MUIRS",0,0,NA,"BD","Weekday","none",2024,"11","01",16.9,4.1,0,0
"22059",2024-11-01,00:42:00,"Friday","ROYAL YORK STATION","MUI",17,23,"W","BD","Weekday","none",2024,"11","01",16.9,4.1,0,0
"22060",2024-11-01,00:43:00,"Friday","VAUGHAN MC STATION","MUIS",0,0,NA,"YU","Weekday","none",2024,"11","01",16.9,4.1,0,0
"22061",2024-11-01,00:52:00,"Friday","NORTH YORK CTR STATION","SUO",0,0,NA,"YU","Weekday","none",2024,"11","01",16.9,4.1,0,0
"22062",2024-11-02,02:08:00,"Saturday","KIPLING STATION","SUO",0,0,"E","BD","Weekend","none",2024,"11","02",8.6,1.9,0,0
"22063",2024-11-02,02:12:00,"Saturday","UNION STATION","MUIS",0,0,NA,"YU","Weekend","none",2024,"11","02",8.6,1.9,0,0
"22064",2024-11-02,02:30:00,"Saturday","SHEPPARD WEST STATION","MUIS",0,0,NA,"YU","Weekend","none",2024,"11","02",8.6,1.9,0,0
"22065",2024-11-02,02:56:00,"Saturday","VAUGHAN MC STATION","MUIS",0,0,NA,"YU","Weekend","none",2024,"11","02",8.6,1.9,0,0
"22066",2024-11-02,05:50:00,"Saturday","ISLINGTON STATION","PUSNT",5,0,"E","BD","Weekend","none",2024,"11","02",8.6,1.9,0,0
"22067",2024-11-02,06:00:00,"Saturday","VICTORIA PARK TO KENNE","MUO",0,0,"B","BD","Weekend","morning",2024,"11","02",8.6,1.9,0,0
"22068",2024-11-02,06:09:00,"Saturday","UNION STATION","MUO",6,0,"S","YU","Weekend","morning",2024,"11","02",8.6,1.9,0,0
"22069",2024-11-02,06:29:00,"Saturday","WELLESLEY STATION","SUO",0,0,"S","YU","Weekend","morning",2024,"11","02",8.6,1.9,0,0
"22070",2024-11-02,06:45:00,"Saturday","LANSDOWNE STATION","MUIS",0,0,NA,"BD","Weekend","morning",2024,"11","02",8.6,1.9,0,0
"22071",2024-11-02,06:50:00,"Saturday","CASTLE FRANK STATION","MUIS",0,0,NA,"BD","Weekend","morning",2024,"11","02",8.6,1.9,0,0
"22072",2024-11-02,07:24:00,"Saturday","VAUGHAN MC STATION","EUBK",6,12,"S","YU","Weekend","morning",2024,"11","02",8.6,1.9,0,0
"22073",2024-11-02,07:58:00,"Saturday","SHERBOURNE STATION","MUPAA",0,0,"E","BD","Weekend","morning",2024,"11","02",8.6,1.9,0,0
"22074",2024-11-02,08:46:00,"Saturday","SPADINA BD STATION","SUG",0,0,"E","BD","Weekend","morning",2024,"11","02",8.6,1.9,0,0
"22075",2024-11-02,09:04:00,"Saturday","HIGHWAY 407 STATION","PUOPO",14,20,"N","YU","Weekend","none",2024,"11","02",8.6,1.9,0,0
"22076",2024-11-02,09:13:00,"Saturday","PIONEER VILLAGE STATIO","PUOPO",10,16,"N","YU","Weekend","none",2024,"11","02",8.6,1.9,0,0
"22077",2024-11-02,09:21:00,"Saturday","VICTORIA PARK STATION","MUIR",10,16,"E","BD","Weekend","none",2024,"11","02",8.6,1.9,0,0
"22078",2024-11-02,09:25:00,"Saturday","ST PATRICK STATION","MUIRS",0,0,"S","YU","Weekend","none",2024,"11","02",8.6,1.9,0,0
"22079",2024-11-02,09:36:00,"Saturday","WILSON STATION","MUI",20,26,"S","YU","Weekend","none",2024,"11","02",8.6,1.9,0,0
"22080",2024-11-02,10:11:00,"Saturday","YORKDALE STATION","SUDP",0,0,NA,"YU","Weekend","none",2024,"11","02",8.6,1.9,0,0
"22081",2024-11-02,10:34:00,"Saturday","PIONEER VILLAGE STATIO","MUPAA",3,8,"N","YU","Weekend","none",2024,"11","02",8.6,1.9,0,0
"22082",2024-11-02,11:38:00,"Saturday","COXWELL STATION","MUI",10,15,"E","BD","Weekend","none",2024,"11","02",8.6,1.9,0,0
"22083",2024-11-02,11:56:00,"Saturday","WILSON STATION","MUIR",0,0,"N","YU","Weekend","none",2024,"11","02",8.6,1.9,0,0
"22084",2024-11-02,12:43:00,"Saturday","YONGE-UNIVERSITY","MUO",0,0,NA,"YU","Weekend","none",2024,"11","02",8.6,1.9,0,0
"22085",2024-11-02,13:03:00,"Saturday","VAUGHAN MC STATION","MUPAA",0,0,"N","YU","Weekend","none",2024,"11","02",8.6,1.9,0,0
"22086",2024-11-02,13:20:00,"Saturday","SHEPPARD WEST STATION","SUO",0,0,NA,"YU","Weekend","none",2024,"11","02",8.6,1.9,0,0
"22087",2024-11-02,13:41:00,"Saturday","PAPE STATION","MUIS",0,0,NA,"BD","Weekend","none",2024,"11","02",8.6,1.9,0,0
"22088",2024-11-02,14:08:00,"Saturday","SPADINA BD STATION","MUIS",0,0,"E","BD","Weekend","none",2024,"11","02",8.6,1.9,0,0
"22089",2024-11-02,14:35:00,"Saturday","UNION STATION","MUPAA",3,7,"N","YU","Weekend","none",2024,"11","02",8.6,1.9,0,0
"22090",2024-11-02,15:01:00,"Saturday","ST PATRICK STATION","MUO",0,0,"N","YU","Weekend","evening",2024,"11","02",8.6,1.9,0,0
"22091",2024-11-02,15:50:00,"Saturday","DUNDAS WEST STATION","TUMVS",0,0,"W","BD","Weekend","evening",2024,"11","02",8.6,1.9,0,0
"22092",2024-11-02,16:12:00,"Saturday","EGLINTON WEST STATION","TUATC",13,17,"N","YU","Weekend","evening",2024,"11","02",8.6,1.9,0,0
"22093",2024-11-02,16:33:00,"Saturday","VICTORIA PARK STATION","MUNCA",0,0,NA,"BD","Weekend","evening",2024,"11","02",8.6,1.9,0,0
"22094",2024-11-02,16:34:00,"Saturday","ST GEORGE BD STATION","MUNCA",0,0,NA,"BD","Weekend","evening",2024,"11","02",8.6,1.9,0,0
"22095",2024-11-02,16:36:00,"Saturday","ROSEDALE STATION","MUNCA",0,0,NA,"YU","Weekend","evening",2024,"11","02",8.6,1.9,0,0
"22096",2024-11-02,16:41:00,"Saturday","VICTORIA PARK STATION","MUPR1",11,16,"E","BD","Weekend","evening",2024,"11","02",8.6,1.9,0,0
"22097",2024-11-02,17:16:00,"Saturday","QUEEN STATION","MUPAA",4,8,"N","YU","Weekend","evening",2024,"11","02",8.6,1.9,0,0
"22098",2024-11-02,17:26:00,"Saturday","DUNDAS STATION","MUIRS",0,0,NA,"YU","Weekend","evening",2024,"11","02",8.6,1.9,0,0
"22099",2024-11-02,18:43:00,"Saturday","LAWRENCE WEST STATION","SUDP",7,11,"N","YU","Weekend","evening",2024,"11","02",8.6,1.9,0,0
"22100",2024-11-02,18:52:00,"Saturday","PAPE STATION","MUPAA",0,0,"W","BD","Weekend","evening",2024,"11","02",8.6,1.9,0,0
"22101",2024-11-02,19:21:00,"Saturday","FINCH WEST STATION","PUMEL",0,0,NA,"YU","Weekend","none",2024,"11","02",8.6,1.9,0,0
"22102",2024-11-02,19:26:00,"Saturday","YONGE UNIVESITY LINE","MUGD",0,0,NA,"YU","Weekend","none",2024,"11","02",8.6,1.9,0,0
"22103",2024-11-02,19:28:00,"Saturday","KEELE STATION","SUPOL",0,0,"E","BD","Weekend","none",2024,"11","02",8.6,1.9,0,0
"22104",2024-11-02,19:35:00,"Saturday","YORK MILLS STATION","TUO",0,0,"N","YU","Weekend","none",2024,"11","02",8.6,1.9,0,0
"22105",2024-11-02,19:40:00,"Saturday","DUNDAS STATION","MUIS",0,0,NA,"YU","Weekend","none",2024,"11","02",8.6,1.9,0,0
"22106",2024-11-02,19:48:00,"Saturday","DUNDAS STATION","MUIS",0,0,NA,"YU","Weekend","none",2024,"11","02",8.6,1.9,0,0
"22107",2024-11-02,20:44:00,"Saturday","SPADINA BD STATION","SUG",0,0,NA,"BD","Weekend","none",2024,"11","02",8.6,1.9,0,0
"22108",2024-11-02,20:53:00,"Saturday","QUEEN STATION","MUPAA",0,0,"S","YU","Weekend","none",2024,"11","02",8.6,1.9,0,0
"22109",2024-11-02,20:57:00,"Saturday","VICTORIA PARK STATION","SUO",7,14,"E","BD","Weekend","none",2024,"11","02",8.6,1.9,0,0
"22110",2024-11-02,21:00:00,"Saturday","VICTORIA PARK STATION","MUIS",0,0,NA,"BD","Weekend","none",2024,"11","02",8.6,1.9,0,0
"22111",2024-11-02,21:10:00,"Saturday","ROSEDALE STATION","MUPAA",4,9,"S","YU","Weekend","none",2024,"11","02",8.6,1.9,0,0
"22112",2024-11-02,21:13:00,"Saturday","QUEEN STATION","MUIRS",0,0,"N","YU","Weekend","none",2024,"11","02",8.6,1.9,0,0
"22113",2024-11-02,21:14:00,"Saturday","PIONEER VILLAGE STATIO","SUO",0,0,NA,"YU","Weekend","none",2024,"11","02",8.6,1.9,0,0
"22114",2024-11-02,21:24:00,"Saturday","FINCH STATION","EUBK",5,10,"S","YU","Weekend","none",2024,"11","02",8.6,1.9,0,0
"22115",2024-11-02,21:48:00,"Saturday","EGLINTON STATION","EUCD",3,8,"S","YU","Weekend","none",2024,"11","02",8.6,1.9,0,0
"22116",2024-11-02,21:50:00,"Saturday","WELLESLEY STATION","SUO",16,21,"S","YU","Weekend","none",2024,"11","02",8.6,1.9,0,0
"22117",2024-11-02,21:56:00,"Saturday","QUEEN'S PARK STATION","SUO",0,0,NA,"YU","Weekend","none",2024,"11","02",8.6,1.9,0,0
"22118",2024-11-02,22:00:00,"Saturday","YONGE-UNIVERSITY AND B","MUO",0,0,NA,"YU/BD","Weekend","none",2024,"11","02",8.6,1.9,0,0
"22119",2024-11-02,22:01:00,"Saturday","KING STATION","SUO",0,0,NA,"YU","Weekend","none",2024,"11","02",8.6,1.9,0,0
"22120",2024-11-02,22:05:00,"Saturday","PIONEER VILLAGE STATIO","PUMEL",0,0,NA,"YU","Weekend","none",2024,"11","02",8.6,1.9,0,0
"22121",2024-11-02,22:41:00,"Saturday","YORKDALE STATION","SUDP",50,56,"N","YU","Weekend","none",2024,"11","02",8.6,1.9,0,0
"22122",2024-11-02,22:53:00,"Saturday","HIGH PARK STATION","SUUT",0,0,"W","BD","Weekend","none",2024,"11","02",8.6,1.9,0,0
"22123",2024-11-02,23:04:00,"Saturday","BLOOR STATION","PUMST",0,0,"N","YU","Weekend","none",2024,"11","02",8.6,1.9,0,0
"22124",2024-11-02,00:27:00,"Saturday","FINCH STATION","SUROB",0,0,NA,"YU","Weekend","none",2024,"11","02",8.6,1.9,0,0
"22125",2024-11-02,01:10:00,"Saturday","VICTORIA PARK STATION","SUO",0,0,"E","BD","Weekend","none",2024,"11","02",8.6,1.9,0,0
"22126",2024-11-02,01:12:00,"Saturday","SHEPPARD WEST STATION","MUIS",0,0,NA,"YU","Weekend","none",2024,"11","02",8.6,1.9,0,0
"22127",2024-11-02,01:38:00,"Saturday","VAUGHAN MC STATION","MUIS",0,0,NA,"YU","Weekend","none",2024,"11","02",8.6,1.9,0,0
"22128",2024-11-02,16:01:00,"Saturday","BESSARION STATION","MUSC",4,11,"E","SHP","Weekend","evening",2024,"11","02",8.6,1.9,0,0
"22129",2024-11-02,18:54:00,"Saturday","DON MILLS STATION","PUMEL",0,0,NA,"SHP","Weekend","evening",2024,"11","02",8.6,1.9,0,0
"22130",2024-11-03,02:18:00,"Sunday","KEELE STATION","SUDP",0,0,NA,"BD","Weekend","none",2024,"11","03",10.7,3.8,0,NA
"22131",2024-11-03,03:09:00,"Sunday","FINCH STATION","SUO",0,0,NA,"YU","Weekend","none",2024,"11","03",10.7,3.8,0,NA
"22132",2024-11-03,08:00:00,"Sunday","VICTORIA PARK TO KENNE","MUO",0,0,NA,"BD","Weekend","morning",2024,"11","03",10.7,3.8,0,NA
"22133",2024-11-03,08:03:00,"Sunday","SHEPPARD WEST STATION","MUO",3,0,"S","YU","Weekend","morning",2024,"11","03",10.7,3.8,0,NA
"22134",2024-11-03,08:18:00,"Sunday","FINCH STATION","EUO",6,12,"S","YU","Weekend","morning",2024,"11","03",10.7,3.8,0,NA
"22135",2024-11-03,08:22:00,"Sunday","DAVISVILLE STATION","PUTO",12,0,"N","YU","Weekend","morning",2024,"11","03",10.7,3.8,0,NA
"22136",2024-11-03,08:32:00,"Sunday","DUPONT STATION","PUTO",10,0,"N","YU","Weekend","morning",2024,"11","03",10.7,3.8,0,NA
"22137",2024-11-03,08:37:00,"Sunday","COLLEGE STATION","MUPAA",5,11,"S","YU","Weekend","morning",2024,"11","03",10.7,3.8,0,NA
"22138",2024-11-03,09:02:00,"Sunday","MUSEUM STATION","MUPAA",5,11,"S","YU","Weekend","none",2024,"11","03",10.7,3.8,0,NA
"22139",2024-11-03,09:02:00,"Sunday","VAUGHAN MC STATION","SUDP",0,0,NA,"YU","Weekend","none",2024,"11","03",10.7,3.8,0,NA
"22140",2024-11-03,09:12:00,"Sunday","LAWRENCE STATION","PUEO",0,0,NA,"YU","Weekend","none",2024,"11","03",10.7,3.8,0,NA
"22141",2024-11-03,09:24:00,"Sunday","DAVISVILLE STATION","PUOPO",0,0,"N","YU","Weekend","none",2024,"11","03",10.7,3.8,0,NA
"22142",2024-11-03,09:28:00,"Sunday","YONGE STATION","SUDP",3,8,"W","BD","Weekend","none",2024,"11","03",10.7,3.8,0,NA
"22143",2024-11-03,09:51:00,"Sunday","BAY STATION","SUO",0,0,"E","BD","Weekend","none",2024,"11","03",10.7,3.8,0,NA
"22144",2024-11-03,09:51:00,"Sunday","NORTH YORK CTR STATION","MUATC",0,0,"S","YU","Weekend","none",2024,"11","03",10.7,3.8,0,NA
"22145",2024-11-03,10:02:00,"Sunday","DUNDAS STATION","MUSAN",0,0,"N","YU","Weekend","none",2024,"11","03",10.7,3.8,0,NA
"22146",2024-11-03,10:09:00,"Sunday","DUNDAS WEST STATION","SUDP",0,0,"W","BD","Weekend","none",2024,"11","03",10.7,3.8,0,NA
"22147",2024-11-03,10:43:00,"Sunday","COLLEGE STATION","MUIS",0,0,NA,"YU","Weekend","none",2024,"11","03",10.7,3.8,0,NA
"22148",2024-11-03,10:43:00,"Sunday","EGLINTON STATION","TUATC",0,0,"S","YU","Weekend","none",2024,"11","03",10.7,3.8,0,NA
"22149",2024-11-03,11:02:00,"Sunday","BATHURST STATION","SUO",0,0,NA,"BD","Weekend","none",2024,"11","03",10.7,3.8,0,NA
"22150",2024-11-03,11:06:00,"Sunday","EGLINTON WEST STATION","PUMST",0,0,NA,"YU","Weekend","none",2024,"11","03",10.7,3.8,0,NA
"22151",2024-11-03,11:35:00,"Sunday","KIPLING STATION","MUSAN",4,9,"E","BD","Weekend","none",2024,"11","03",10.7,3.8,0,NA
"22152",2024-11-03,11:44:00,"Sunday","QUEEN STATION","MUIRS",0,0,NA,"YU","Weekend","none",2024,"11","03",10.7,3.8,0,NA
"22153",2024-11-03,11:47:00,"Sunday","ST GEORGE YUS STATION","SUDP",5,9,"N","YU","Weekend","none",2024,"11","03",10.7,3.8,0,NA
"22154",2024-11-03,11:50:00,"Sunday","FINCH STATION","EUBK",5,9,"S","YU","Weekend","none",2024,"11","03",10.7,3.8,0,NA
"22155",2024-11-03,12:38:00,"Sunday","LAWRENCE WEST STATION","MUPAA",0,0,"S","YU","Weekend","none",2024,"11","03",10.7,3.8,0,NA
"22156",2024-11-03,13:58:00,"Sunday","YORK MILLS STATION","MUDD",4,8,"N","YU","Weekend","none",2024,"11","03",10.7,3.8,0,NA
"22157",2024-11-03,14:22:00,"Sunday","COXWELL STATION","MUSC",0,0,"W","BD","Weekend","none",2024,"11","03",10.7,3.8,0,NA
"22158",2024-11-03,14:41:00,"Sunday","SHEPPARD STATION","EUCD",4,8,"S","YU","Weekend","none",2024,"11","03",10.7,3.8,0,NA
"22159",2024-11-03,14:44:00,"Sunday","KING STATION","EUO",7,11,"S","YU","Weekend","none",2024,"11","03",10.7,3.8,0,NA
"22160",2024-11-03,15:49:00,"Sunday","YORKDALE STATION","EUCD",4,8,"N","YU","Weekend","evening",2024,"11","03",10.7,3.8,0,NA
"22161",2024-11-03,16:07:00,"Sunday","VICTORIA PARK STATION","MUSAN",4,8,"W","BD","Weekend","evening",2024,"11","03",10.7,3.8,0,NA
"22162",2024-11-03,17:31:00,"Sunday","EGLINTON WEST STATION","PUMEL",0,0,NA,"YU","Weekend","evening",2024,"11","03",10.7,3.8,0,NA
"22163",2024-11-03,17:46:00,"Sunday","WELLESLEY STATION","MUIS",0,0,NA,"YU","Weekend","evening",2024,"11","03",10.7,3.8,0,NA
"22164",2024-11-03,18:10:00,"Sunday","ST PATRICK STATION","MUNCA",0,0,NA,"YU","Weekend","evening",2024,"11","03",10.7,3.8,0,NA
"22165",2024-11-03,18:12:00,"Sunday","UNION STATION","MUPAA",3,7,"N","YU","Weekend","evening",2024,"11","03",10.7,3.8,0,NA
"22166",2024-11-03,18:56:00,"Sunday","BLOOR STATION","SUDP",0,0,"N","YU","Weekend","evening",2024,"11","03",10.7,3.8,0,NA
"22167",2024-11-03,19:38:00,"Sunday","BROADVIEW STATION","SUAP",16,21,"E","BD","Weekend","none",2024,"11","03",10.7,3.8,0,NA
"22168",2024-11-03,20:14:00,"Sunday","WELLESLEY STATION","MUIRS",0,0,"S","YU","Weekend","none",2024,"11","03",10.7,3.8,0,NA
"22169",2024-11-03,20:16:00,"Sunday","PAPE STATION","MUIS",0,0,NA,"BD","Weekend","none",2024,"11","03",10.7,3.8,0,NA
"22170",2024-11-03,20:17:00,"Sunday","VICTORIA PARK STATION","MUIS",0,0,NA,"BD","Weekend","none",2024,"11","03",10.7,3.8,0,NA
"22171",2024-11-03,20:32:00,"Sunday","DUNDAS WEST STATION","SUO",3,8,"W","BD","Weekend","none",2024,"11","03",10.7,3.8,0,NA
"22172",2024-11-03,20:40:00,"Sunday","KEELE STATION","TUO",5,10,"E","BD","Weekend","none",2024,"11","03",10.7,3.8,0,NA
"22173",2024-11-03,20:58:00,"Sunday","DONLANDS STATION","MUDD",3,9,"W","BD","Weekend","none",2024,"11","03",10.7,3.8,0,NA
"22174",2024-11-03,21:11:00,"Sunday","BLOOR STATION","SUDP",3,9,"N","YU","Weekend","none",2024,"11","03",10.7,3.8,0,NA
"22175",2024-11-03,21:31:00,"Sunday","YONGE BD STATION","SUO",0,0,"W","BD","Weekend","none",2024,"11","03",10.7,3.8,0,NA
"22176",2024-11-03,21:31:00,"Sunday","BLOOR STATION","SUO",0,0,"N","YU","Weekend","none",2024,"11","03",10.7,3.8,0,NA
"22177",2024-11-03,22:00:00,"Sunday","YONGE-UNIVERSITY AND B","MUO",0,0,NA,"YU / BD","Weekend","none",2024,"11","03",10.7,3.8,0,NA
"22178",2024-11-03,22:38:00,"Sunday","KIPLING STATION","MUIR",3,9,"E","BD","Weekend","none",2024,"11","03",10.7,3.8,0,NA
"22179",2024-11-03,23:03:00,"Sunday","ST CLAIR WEST STATION","MUIS",0,0,"N","YU","Weekend","none",2024,"11","03",10.7,3.8,0,NA
"22180",2024-11-03,23:44:00,"Sunday","ST CLAIR WEST STATION","MUIRS",0,0,"S","YU","Weekend","none",2024,"11","03",10.7,3.8,0,NA
"22181",2024-11-03,00:50:00,"Sunday","DAVISVILLE STATION","MUWEA",0,0,"S","YU","Weekend","none",2024,"11","03",10.7,3.8,0,NA
"22182",2024-11-03,00:54:00,"Sunday","PAPE STATION","SUDP",0,0,"E","BD","Weekend","none",2024,"11","03",10.7,3.8,0,NA
"22183",2024-11-03,01:14:00,"Sunday","NORTH YORK CTR STATION","MUPAA",4,10,"S","YU","Weekend","none",2024,"11","03",10.7,3.8,0,NA
"22184",2024-11-03,01:35:00,"Sunday","DAVISVILLE STATION","MUWEA",9,0,"S","YU","Weekend","none",2024,"11","03",10.7,3.8,0,NA
"22185",2024-11-03,14:06:00,"Sunday","BAYVIEW STATION","SUO",0,0,NA,"SHP","Weekend","none",2024,"11","03",10.7,3.8,0,NA
"22186",2024-11-04,02:02:00,"Monday","VAUGHAN MC STATION","MUIS",0,0,NA,"YU","Weekday","none",2024,"11","04",16.8,10.2,0.1,NA
"22187",2024-11-04,04:33:00,"Monday","MAIN STREET STATION","MUNCA",0,0,NA,"BD","Weekday","none",2024,"11","04",16.8,10.2,0.1,NA
"22188",2024-11-04,05:38:00,"Monday","EGLINTON STATION","MUATC",10,0,"N","YU","Weekday","none",2024,"11","04",16.8,10.2,0.1,NA
"22189",2024-11-04,05:38:00,"Monday","YORK MILLS STATION","MUATC",7,0,"N","YU","Weekday","none",2024,"11","04",16.8,10.2,0.1,NA
"22190",2024-11-04,05:50:00,"Monday","FINCH STATION","SUG",4,8,"S","YU","Weekday","none",2024,"11","04",16.8,10.2,0.1,NA
"22191",2024-11-04,05:50:00,"Monday","GREENWOOD STATION","TUNOA",3,6,"E","BD","Weekday","none",2024,"11","04",16.8,10.2,0.1,NA
"22192",2024-11-04,05:53:00,"Monday","BLOOR STATION","MUO",5,0,"S","YU","Weekday","none",2024,"11","04",16.8,10.2,0.1,NA
"22193",2024-11-04,06:00:00,"Monday","TORONTO TRANIST COMMIS","MUO",0,0,NA,"YUS/BD","Weekday","morning",2024,"11","04",16.8,10.2,0.1,NA
"22194",2024-11-04,06:03:00,"Monday","ST GEORGE YUS STATION","TUNIP",4,0,"S","YU","Weekday","morning",2024,"11","04",16.8,10.2,0.1,NA
"22195",2024-11-04,06:06:00,"Monday","QUEEN'S PARK STATION","PUSAC",4,0,"S","YU","Weekday","morning",2024,"11","04",16.8,10.2,0.1,NA
"22196",2024-11-04,06:16:00,"Monday","EGLINTON STATION","EUYRD",4,8,"N","YU","Weekday","morning",2024,"11","04",16.8,10.2,0.1,NA
"22197",2024-11-04,06:18:00,"Monday","GREENWOOD STATION","TUNOA",0,0,"W","BD","Weekday","morning",2024,"11","04",16.8,10.2,0.1,NA
"22198",2024-11-04,06:29:00,"Monday","ST CLAIR STATION","PUMEL",0,0,NA,"YU","Weekday","morning",2024,"11","04",16.8,10.2,0.1,NA
"22199",2024-11-04,06:55:00,"Monday","DONLANDS STATION","EUYRD",3,6,"W","BD","Weekday","morning",2024,"11","04",16.8,10.2,0.1,NA
"22200",2024-11-04,07:44:00,"Monday","EGLINTON STATION","MUIRS",0,0,NA,"YU","Weekday","morning",2024,"11","04",16.8,10.2,0.1,NA
"22201",2024-11-04,07:53:00,"Monday","VICTORIA PARK STATION","MUSC",3,5,"W","BD","Weekday","morning",2024,"11","04",16.8,10.2,0.1,NA
"22202",2024-11-04,08:08:00,"Monday","EGLINTON STATION","PUMST",0,0,NA,"YU","Weekday","morning",2024,"11","04",16.8,10.2,0.1,NA
"22203",2024-11-04,09:39:00,"Monday","SHERBOURNE STATION","MUPAA",0,0,"E","BD","Weekday","none",2024,"11","04",16.8,10.2,0.1,NA
"22204",2024-11-04,10:07:00,"Monday","ST GEORGE YUS STATION","SUDP",0,0,"N","YU","Weekday","none",2024,"11","04",16.8,10.2,0.1,NA
"22205",2024-11-04,10:14:00,"Monday","MUSEUM STATION","SUEAS",24,26,"N","YU","Weekday","none",2024,"11","04",16.8,10.2,0.1,NA
"22206",2024-11-04,10:19:00,"Monday","PIONEER VILLAGE STATIO","TUATC",0,0,"S","YU","Weekday","none",2024,"11","04",16.8,10.2,0.1,NA
"22207",2024-11-04,10:37:00,"Monday","BLOOR STATION","SUDP",0,0,"N","YU","Weekday","none",2024,"11","04",16.8,10.2,0.1,NA
"22208",2024-11-04,10:51:00,"Monday","COLLEGE STATION","MUPAA",6,11,"N","YU","Weekday","none",2024,"11","04",16.8,10.2,0.1,NA
"22209",2024-11-04,11:03:00,"Monday","BLOOR STATION","MUI",37,42,"N","YU","Weekday","none",2024,"11","04",16.8,10.2,0.1,NA
"22210",2024-11-04,11:05:00,"Monday","YONGE BD STATION","SUDP",8,12,"E","BD","Weekday","none",2024,"11","04",16.8,10.2,0.1,NA
