date,line,time,day,location,incident,min_delay,min_gap,bound,day_type,rush_type,season,is_holiday,Year,Month,Day,Max Temp (°C),Min Temp (°C),Total Precip (mm),Snow on Grnd (cm)
2024-11-05,505,02:32:00,Tuesday,DUNDAS AND SPADINA,Cleaning - Unsanitary,20,40,E,Weekday,none,Fall,0,2024,11,05,22.6,15.7,0,0
2024-11-05,301,05:15:00,Tuesday,KINGSTON LOOP,Security,0,0,NA,Weekday,none,Fall,0,2024,11,05,22.6,15.7,0,0
2024-11-05,503,05:36:00,Tuesday,SUNNYSIDE LOOP,Emergency Services,10,20,NA,Weekday,none,Fall,0,2024,11,05,22.6,15.7,0,0
2024-11-05,501,07:42:00,Tuesday,QUEEN AND GLEN MANOR,Cleaning - Unsanitary,10,20,W,Weekday,morning,Fall,0,2024,11,05,22.6,15.7,0,0
2024-11-05,510,08:31:00,Tuesday,SPADINA BD STATION,Operations,3,5,S,Weekday,morning,Fall,0,2024,11,05,22.6,15.7,0,0
2024-11-05,501,08:34:00,Tuesday,HUMBER LOOP,Cleaning - Unsanitary,10,20,N,Weekday,morning,Fall,0,2024,11,05,22.6,15.7,0,0
2024-11-05,505,09:23:00,Tuesday,DUNDAS AND OSSINGTON,General Delay,0,0,NA,Weekday,none,Fall,0,2024,11,05,22.6,15.7,0,0
2024-11-05,507,11:08:00,Tuesday,HUMBER LOOP,Emergency Services,10,20,S,Weekday,none,Fall,0,2024,11,05,22.6,15.7,0,0
2024-11-05,504,12:53:00,Tuesday,QUEEN AND E DON ROADWA,Investigation,10,20,E,Weekday,none,Fall,0,2024,11,05,22.6,15.7,0,0
2024-11-05,510,12:59:00,Tuesday,CHARLOTTE AND OXLEY,Cleaning - Unsanitary,7,14,S,Weekday,none,Fall,0,2024,11,05,22.6,15.7,0,0
2024-11-05,501,13:47:00,Tuesday,QUEEN AND CARLAW,Mechanical,9,18,W,Weekday,none,Fall,0,2024,11,05,22.6,15.7,0,0
2024-11-05,505,13:50:00,Tuesday,DUNDAS AND SHERBOURNE,Diversion,6,16,W,Weekday,none,Fall,0,2024,11,05,22.6,15.7,0,0
2024-11-05,504,13:59:00,Tuesday,KING AND SHAW,Collision - TTC Involved,10,20,W,Weekday,none,Fall,0,2024,11,05,22.6,15.7,0,0
2024-11-05,506,14:41:00,Tuesday,QUEEN AND COXWELL (COX,Security,10,20,E,Weekday,none,Fall,0,2024,11,05,22.6,15.7,0,0
2024-11-05,510,15:10:00,Tuesday,SPADINA AND BREMNER,Collision - TTC Involved,5,10,N,Weekday,evening,Fall,0,2024,11,05,22.6,15.7,0,0
2024-11-05,509,15:20:00,Tuesday,QUEENS QUAY AND REES,Cleaning - Unsanitary,10,20,E,Weekday,evening,Fall,0,2024,11,05,22.6,15.7,0,0
2024-11-05,999,16:37:00,Tuesday,GERRARD AND MUNRO,Security,0,0,W,Weekday,evening,Fall,0,2024,11,05,22.6,15.7,0,0
2024-11-05,504,16:41:00,Tuesday,RONCESVALLES AND WRIGH,Diversion,9,19,N,Weekday,evening,Fall,0,2024,11,05,22.6,15.7,0,0
2024-11-05,504,21:13:00,Tuesday,555 QUEEN ST E,Operations,10,20,W,Weekday,none,Fall,0,2024,11,05,22.6,15.7,0,0
2024-11-05,503,21:22:00,Tuesday,KING AND RIVER,Diversion,39,49,W,Weekday,none,Fall,0,2024,11,05,22.6,15.7,0,0
2024-11-05,510,22:43:00,Tuesday,SPADINA AND BLOOR,Operations,10,20,N,Weekday,none,Fall,0,2024,11,05,22.6,15.7,0,0
2024-11-05,511,23:35:00,Tuesday,BATHURST AND FLEET,Cleaning - Unsanitary,10,20,N,Weekday,none,Fall,0,2024,11,05,22.6,15.7,0,0
2024-11-05,506,01:57:00,Tuesday,MAIN STATION,Emergency Services,0,0,NA,Weekday,none,Fall,0,2024,11,05,22.6,15.7,0,0
2024-11-06,506,02:17:00,Wednesday,PARLIAMENT AND QUEEN,Emergency Services,0,0,N,Weekday,none,Fall,0,2024,11,06,20.9,12.5,0.5,1
2024-11-06,505,02:18:00,Wednesday,KINGSTON LOOP,Security,0,0,NA,Weekday,none,Fall,0,2024,11,06,20.9,12.5,0.5,1
2024-11-06,505,03:08:00,Wednesday,BROADVIEW AND DANFORTH,Security,20,40,N,Weekday,none,Fall,0,2024,11,06,20.9,12.5,0.5,1
2024-11-06,303,04:18:00,Wednesday,SUNNYSIDE LOOP,Security,15,35,W,Weekday,none,Fall,0,2024,11,06,20.9,12.5,0.5,1
2024-11-06,504,05:19:00,Wednesday,BROADVIEW STATION,Emergency Services,20,40,NA,Weekday,none,Fall,0,2024,11,06,20.9,12.5,0.5,1
2024-11-06,306,05:43:00,Wednesday,COXWELL AND GERRARD,Security,0,0,S,Weekday,none,Fall,0,2024,11,06,20.9,12.5,0.5,1
2024-11-06,500,05:48:00,Wednesday,CNE LOOP,Security,0,0,NA,Weekday,none,Fall,0,2024,11,06,20.9,12.5,0.5,1
2024-11-06,501,05:51:00,Wednesday,KINGSTON LOOP,Security,0,0,NA,Weekday,none,Fall,0,2024,11,06,20.9,12.5,0.5,1
2024-11-06,501,06:27:00,Wednesday,QUEEN AND LESLIE,Diversion,114,124,W,Weekday,morning,Fall,0,2024,11,06,20.9,12.5,0.5,1
2024-11-06,503,06:29:00,Wednesday,QUEEN AND LESLIE,Rail/Switches,114,124,W,Weekday,morning,Fall,0,2024,11,06,20.9,12.5,0.5,1
2024-11-06,510,06:31:00,Wednesday,BATHURST AND FORT YORK,General Delay,4,8,S,Weekday,morning,Fall,0,2024,11,06,20.9,12.5,0.5,1
2024-11-06,509,06:32:00,Wednesday,CNE LOOP,Diversion,0,0,NA,Weekday,morning,Fall,0,2024,11,06,20.9,12.5,0.5,1
2024-11-06,511,06:34:00,Wednesday,CNE LOOP,Diversion,0,0,NA,Weekday,morning,Fall,0,2024,11,06,20.9,12.5,0.5,1
2024-11-06,510,06:37:00,Wednesday,CNE LOOP,Security,33,37,NA,Weekday,morning,Fall,0,2024,11,06,20.9,12.5,0.5,1
2024-11-06,501,07:04:00,Wednesday,QUEEN AND SPADINA,Operations,50,60,E,Weekday,morning,Fall,0,2024,11,06,20.9,12.5,0.5,1
2024-11-06,510,07:30:00,Wednesday,CNE LOOP,General Delay,9,18,S,Weekday,morning,Fall,0,2024,11,06,20.9,12.5,0.5,1
2024-11-06,503,07:32:00,Wednesday,QUEEN AND ALTON,General Delay,0,0,NA,Weekday,morning,Fall,0,2024,11,06,20.9,12.5,0.5,1
2024-11-06,501,07:33:00,Wednesday,QUEEN AND ALTON,General Delay,0,0,NA,Weekday,morning,Fall,0,2024,11,06,20.9,12.5,0.5,1
2024-11-06,501,07:33:00,Wednesday,QUEEN AND ALTON,Rail/Switches,0,0,W,Weekday,morning,Fall,0,2024,11,06,20.9,12.5,0.5,1
2024-11-06,510,07:33:00,Wednesday,CNE LOOP,Collision - TTC Involved,33,37,NA,Weekday,morning,Fall,0,2024,11,06,20.9,12.5,0.5,1
2024-11-06,510,07:37:00,Wednesday,CNE LOOP,Diversion,9,18,NA,Weekday,morning,Fall,0,2024,11,06,20.9,12.5,0.5,1
2024-11-06,511,07:43:00,Wednesday,CNE LOOP,Diversion,9,18,NA,Weekday,morning,Fall,0,2024,11,06,20.9,12.5,0.5,1
2024-11-06,506,08:01:00,Wednesday,HIGH PARK LOOP,Emergency Services,10,20,E,Weekday,morning,Fall,0,2024,11,06,20.9,12.5,0.5,1
2024-11-06,503,08:40:00,Wednesday,QUEEN AND ALTON,Diversion,114,124,W,Weekday,morning,Fall,0,2024,11,06,20.9,12.5,0.5,1
2024-11-06,512,08:41:00,Wednesday,41 CHAPLIN CRESCENT,Mechanical,3,6,E,Weekday,morning,Fall,0,2024,11,06,20.9,12.5,0.5,1
2024-11-06,505,09:54:00,Wednesday,BROADVIEW STATION,Emergency Services,18,28,NA,Weekday,none,Fall,0,2024,11,06,20.9,12.5,0.5,1
2024-11-06,501,10:04:00,Wednesday,QUEEN AND WOODFIELD,Security,10,20,E,Weekday,none,Fall,0,2024,11,06,20.9,12.5,0.5,1
2024-11-06,505,10:24:00,Wednesday,BATHURST AND DUNDAS,Held By,7,17,W,Weekday,none,Fall,0,2024,11,06,20.9,12.5,0.5,1
2024-11-06,501,10:29:00,Wednesday,1449 QUEEN STREET WEST,Diversion,786,796,E,Weekday,none,Fall,0,2024,11,06,20.9,12.5,0.5,1
2024-11-06,505,10:53:00,Wednesday,DUNDAS AND SHAW,General Delay,0,0,E,Weekday,none,Fall,0,2024,11,06,20.9,12.5,0.5,1
2024-11-06,,12:08:00,Wednesday,DUFFERIN AND ST CLAIR,Emergency Services,0,0,NA,Weekday,none,Fall,0,2024,11,06,20.9,12.5,0.5,1
2024-11-06,501,12:17:00,Wednesday,QUEEN AND BEATY,Operations,10,20,E,Weekday,none,Fall,0,2024,11,06,20.9,12.5,0.5,1
2024-11-06,504,15:05:00,Wednesday,DUFFERIN AND KING,Diversion,23,33,S,Weekday,evening,Fall,0,2024,11,06,20.9,12.5,0.5,1
2024-11-06,511,16:01:00,Wednesday,BATHURST AND FORT YORK,Held By,9,18,S,Weekday,evening,Fall,0,2024,11,06,20.9,12.5,0.5,1
2024-11-06,505,16:15:00,Wednesday,DUNDAS AND SORAUREN,Collision - TTC Involved,48,58,E,Weekday,evening,Fall,0,2024,11,06,20.9,12.5,0.5,1
2024-11-06,506,16:26:00,Wednesday,DUNDAS AND SORAUREN,Diversion,48,58,E,Weekday,evening,Fall,0,2024,11,06,20.9,12.5,0.5,1
2024-11-06,501,16:27:00,Wednesday,QUEEN AND WOODBINE,Mechanical,9,18,W,Weekday,evening,Fall,0,2024,11,06,20.9,12.5,0.5,1
2024-11-06,505,16:32:00,Wednesday,DUNDAS AND VICTORIA,Emergency Services,42,52,W,Weekday,evening,Fall,0,2024,11,06,20.9,12.5,0.5,1
2024-11-06,504,17:22:00,Wednesday,BROADVIEW AND SPARK HA,Diversion,23,33,S,Weekday,evening,Fall,0,2024,11,06,20.9,12.5,0.5,1
2024-11-06,509,18:44:00,Wednesday,QUEENS QUAY AND SPADIN,General Delay,0,0,E,Weekday,evening,Fall,0,2024,11,06,20.9,12.5,0.5,1
2024-11-06,505,20:28:00,Wednesday,QUEEN AND LESLIE,Emergency Services,0,0,E,Weekday,none,Fall,0,2024,11,06,20.9,12.5,0.5,1
2024-11-06,504,20:40:00,Wednesday,RONCESVALLES AND QUEEN,Operations,10,20,W,Weekday,none,Fall,0,2024,11,06,20.9,12.5,0.5,1
2024-11-06,501,20:42:00,Wednesday,QUEEN AND LESLIE,Diversion,22,32,E,Weekday,none,Fall,0,2024,11,06,20.9,12.5,0.5,1
2024-11-06,503,20:45:00,Wednesday,QUEEN AND LESLIE,Diversion,22,32,E,Weekday,none,Fall,0,2024,11,06,20.9,12.5,0.5,1
2024-11-06,506,22:49:00,Wednesday,DUNDAS AND SORAUREN,General Delay,10,20,E,Weekday,none,Fall,0,2024,11,06,20.9,12.5,0.5,1
2024-11-06,301,23:49:00,Wednesday,QUEEN AND JAMESON,Diversion,304,319,E,Weekday,none,Fall,0,2024,11,06,20.9,12.5,0.5,1
2024-11-06,505,01:02:00,Wednesday,BROADVIEW STATION,Emergency Services,0,0,N,Weekday,none,Fall,0,2024,11,06,20.9,12.5,0.5,1
2024-11-06,506,01:55:00,Wednesday,COLLEGE AND UNIVERSITY,Security,15,30,E,Weekday,none,Fall,0,2024,11,06,20.9,12.5,0.5,1
2024-11-07,501,02:18:00,Thursday,QUEEN AND JAMESON,Rail/Switches,448,458,W,Weekday,none,Fall,0,2024,11,07,14.3,8.9,0,0
2024-11-07,501,05:06:00,Thursday,THE QUEENWAY AND PARKS,Cleaning - Unsanitary,10,20,E,Weekday,none,Fall,0,2024,11,07,14.3,8.9,0,0
2024-11-07,506,05:47:00,Thursday,RONCESVALLES CARHOUSE,General Delay,6,16,W,Weekday,none,Fall,0,2024,11,07,14.3,8.9,0,0
2024-11-07,501,06:02:00,Thursday,KINGSTON LOOP,Security,0,0,NA,Weekday,morning,Fall,0,2024,11,07,14.3,8.9,0,0
2024-11-07,505,06:27:00,Thursday,DUNDAS AND MUNRO,Operations,10,20,W,Weekday,morning,Fall,0,2024,11,07,14.3,8.9,0,0
2024-11-07,503,07:11:00,Thursday,QUEEN AND BROADVIEW,Operations,24,34,W,Weekday,morning,Fall,0,2024,11,07,14.3,8.9,0,0
2024-11-07,501,07:17:00,Thursday,QUEEN AND BROADVIEW,Diversion,24,34,W,Weekday,morning,Fall,0,2024,11,07,14.3,8.9,0,0
2024-11-07,999,07:23:00,Thursday,GERRARD AND BROADVIEW,Emergency Services,0,0,W,Weekday,morning,Fall,0,2024,11,07,14.3,8.9,0,0
2024-11-07,501,10:54:00,Thursday,QUEEN AND KINGSTON,Emergency Services,24,34,W,Weekday,none,Fall,0,2024,11,07,14.3,8.9,0,0
2024-11-07,507,11:21:00,Thursday,LONG BRANCH LOOP,Collision - TTC Involved,52,62,W,Weekday,none,Fall,0,2024,11,07,14.3,8.9,0,0
2024-11-07,501,12:12:00,Thursday,QUEEN AND DOVERCOURT,Cleaning - Unsanitary,10,20,E,Weekday,none,Fall,0,2024,11,07,14.3,8.9,0,0
2024-11-07,512,12:21:00,Thursday,ST CLAIR AND WELLS HIL,Collision - TTC Involved,3,6,W,Weekday,none,Fall,0,2024,11,07,14.3,8.9,0,0
2024-11-07,504,13:07:00,Thursday,KING AND STRACHAN,Diversion,103,113,E,Weekday,none,Fall,0,2024,11,07,14.3,8.9,0,0
2024-11-07,506,14:58:00,Thursday,HIGH PARK LOOP,Mechanical,10,20,E,Weekday,none,Fall,0,2024,11,07,14.3,8.9,0,0
2024-11-07,507,16:18:00,Thursday,LAKESHORE AND THIRTY S,Investigation,0,0,E,Weekday,evening,Fall,0,2024,11,07,14.3,8.9,0,0
2024-11-07,504,16:34:00,Thursday,KING AND SHAW,General Delay,0,0,E,Weekday,evening,Fall,0,2024,11,07,14.3,8.9,0,0
2024-11-07,510,16:36:00,Thursday,SPADINA AND WILCOCKS,General Delay,0,0,S,Weekday,evening,Fall,0,2024,11,07,14.3,8.9,0,0
2024-11-07,501,16:44:00,Thursday,QUEEN AND JARVIS,General Delay,40,49,W,Weekday,evening,Fall,0,2024,11,07,14.3,8.9,0,0
2024-11-07,510,16:59:00,Thursday,CNE LOOP,Cleaning - Unsanitary,5,10,E,Weekday,evening,Fall,0,2024,11,07,14.3,8.9,0,0
2024-11-07,503,17:30:00,Thursday,QUEEN AND EASTERN,Operations,10,20,E,Weekday,evening,Fall,0,2024,11,07,14.3,8.9,0,0
2024-11-07,501,17:44:00,Thursday,QUEEN AND EASTERN,Diversion,50,59,NA,Weekday,evening,Fall,0,2024,11,07,14.3,8.9,0,0
2024-11-07,505,19:13:00,Thursday,DUNDAS AND BATHURST,Emergency Services,45,55,E,Weekday,none,Fall,0,2024,11,07,14.3,8.9,0,0
2024-11-07,510,19:25:00,Thursday,CHARLOTTE LOOP,Utilized Off Route,5,10,S,Weekday,none,Fall,0,2024,11,07,14.3,8.9,0,0
2024-11-07,501,20:22:00,Thursday,QUEEN AND LESLIE,Emergency Services,0,0,E,Weekday,none,Fall,0,2024,11,07,14.3,8.9,0,0
2024-11-07,503,20:35:00,Thursday,QUEEN AND LESLIE,Diversion,38,48,E,Weekday,none,Fall,0,2024,11,07,14.3,8.9,0,0
2024-11-07,501,21:08:00,Thursday,HUMBER LOOP,Security,10,20,NA,Weekday,none,Fall,0,2024,11,07,14.3,8.9,0,0
2024-11-07,505,22:15:00,Thursday,LANDSDOWNE LOOP,Emergency Services,65,75,W,Weekday,none,Fall,0,2024,11,07,14.3,8.9,0,0
2024-11-07,506,23:30:00,Thursday,COLLEGE AND SHAW,Held By,15,25,E,Weekday,none,Fall,0,2024,11,07,14.3,8.9,0,0
2024-11-07,501,23:47:00,Thursday,KIPLING LOOP,Security,10,20,NA,Weekday,none,Fall,0,2024,11,07,14.3,8.9,0,0
2024-11-07,504,00:46:00,Thursday,KING AND TECUMSETH,Held By,7,17,E,Weekday,none,Fall,0,2024,11,07,14.3,8.9,0,0
2024-11-08,306,02:20:00,Friday,HOWARD PARK AND PARKSI,Operations,30,60,E,Weekday,none,Fall,0,2024,11,08,13.5,4.9,0,0
2024-11-08,504,03:35:00,Friday,SUNNYSIDE LOOP,Security,0,0,W,Weekday,none,Fall,0,2024,11,08,13.5,4.9,0,0
2024-11-08,301,04:03:00,Friday,QUEEN AND TRILLER,Operations,15,30,W,Weekday,none,Fall,0,2024,11,08,13.5,4.9,0,0
2024-11-08,510,06:08:00,Friday,FORT YORK AND BATHURST,Mechanical,9,18,S,Weekday,morning,Fall,0,2024,11,08,13.5,4.9,0,0
2024-11-08,509,06:28:00,Friday,EXHIBITION LOOP,General Delay,0,0,NA,Weekday,morning,Fall,0,2024,11,08,13.5,4.9,0,0
2024-11-08,506,08:01:00,Friday,HIGH PARK LOOP,Mechanical,4,8,E,Weekday,morning,Fall,0,2024,11,08,13.5,4.9,0,0
2024-11-08,505,08:02:00,Friday,OSSINGTON AND DUNDAS,Security,10,20,N,Weekday,morning,Fall,0,2024,11,08,13.5,4.9,0,0
2024-11-08,510,08:27:00,Friday,BATHURST AND FLEET,Mechanical,5,10,N,Weekday,morning,Fall,0,2024,11,08,13.5,4.9,0,0
2024-11-08,512,09:22:00,Friday,147 WESTON ROAD,Cleaning - Unsanitary,0,0,NA,Weekday,none,Fall,0,2024,11,08,13.5,4.9,0,0
2024-11-08,510,09:56:00,Friday,LAKESHORE AND FORT YOR,Collision - TTC Involved,5,10,W,Weekday,none,Fall,0,2024,11,08,13.5,4.9,0,0
2024-11-08,501,10:07:00,Friday,NEVILLE LOOP,Emergency Services,11,21,W,Weekday,none,Fall,0,2024,11,08,13.5,4.9,0,0
2024-11-08,511,10:57:00,Friday,BATHURST AND QUEEN,General Delay,0,0,N,Weekday,none,Fall,0,2024,11,08,13.5,4.9,0,0
2024-11-08,501,12:20:00,Friday,QUEEN AND SILVER BIRCH,Cleaning - Unsanitary,10,20,W,Weekday,none,Fall,0,2024,11,08,13.5,4.9,0,0
2024-11-08,506,13:40:00,Friday,COLLEGE AND CLINTION,Emergency Services,32,42,E,Weekday,none,Fall,0,2024,11,08,13.5,4.9,0,0
2024-11-08,506,14:05:00,Friday,GERRARD AND PAPE,Operations,0,0,E,Weekday,none,Fall,0,2024,11,08,13.5,4.9,0,0
2024-11-08,506,14:07:00,Friday,MAIN STREET STATION,Emergency Services,19,29,NA,Weekday,none,Fall,0,2024,11,08,13.5,4.9,0,0
2024-11-08,505,14:11:00,Friday,DUNDAS AND YONGE,Security,8,18,E,Weekday,none,Fall,0,2024,11,08,13.5,4.9,0,0
2024-11-08,511,16:00:00,Friday,BATHURST AND FLEET,Operations,10,20,N,Weekday,evening,Fall,0,2024,11,08,13.5,4.9,0,0
2024-11-08,509,16:09:00,Friday,QUEENS QUAY AND REES,Diversion,11,21,E,Weekday,evening,Fall,0,2024,11,08,13.5,4.9,0,0
2024-11-08,504,16:27:00,Friday,BROADVIEW STATION,General Delay,10,20,NA,Weekday,evening,Fall,0,2024,11,08,13.5,4.9,0,0
2024-11-08,511,17:04:00,Friday,BATHURST AND ROBINSON,Diversion,8,18,N,Weekday,evening,Fall,0,2024,11,08,13.5,4.9,0,0
2024-11-08,506,17:54:00,Friday,COXWELL AND LOWER GERR,Emergency Services,0,0,S,Weekday,evening,Fall,0,2024,11,08,13.5,4.9,0,0
2024-11-08,510,17:58:00,Friday,160 SPADINA ROAD,Operations,8,16,N,Weekday,evening,Fall,0,2024,11,08,13.5,4.9,0,0
2024-11-08,512,18:57:00,Friday,GUNNS AND GLEN SCARLET,Collision - TTC Involved,8,16,S,Weekday,evening,Fall,0,2024,11,08,13.5,4.9,0,0
2024-11-08,507,19:36:00,Friday,LONGBRANCH LOOP,Cleaning - Unsanitary,10,20,E,Weekday,none,Fall,0,2024,11,08,13.5,4.9,0,0
2024-11-08,506,20:17:00,Friday,COXWELL AND GERRARD,Operations,10,20,E,Weekday,none,Fall,0,2024,11,08,13.5,4.9,0,0
2024-11-08,501,20:53:00,Friday,CHURCH AND KING,Cleaning - Unsanitary,10,20,S,Weekday,none,Fall,0,2024,11,08,13.5,4.9,0,0
2024-11-08,505,21:21:00,Friday,BROADVIEW STATION,Operations,16,26,NA,Weekday,none,Fall,0,2024,11,08,13.5,4.9,0,0
2024-11-08,503,22:07:00,Friday,QUEEN AND EASTERN,Security,10,20,E,Weekday,none,Fall,0,2024,11,08,13.5,4.9,0,0
2024-11-08,504,23:24:00,Friday,SPADINA AND KING,Operations,10,20,S,Weekday,none,Fall,0,2024,11,08,13.5,4.9,0,0
2024-11-08,504,00:23:00,Friday,SPRINGHURST LOOP,General Delay,47,57,NA,Weekday,none,Fall,0,2024,11,08,13.5,4.9,0,0
2024-11-08,501,01:12:00,Friday,LONG BRANCH LOOP,Emergency Services,24,34,NA,Weekday,none,Fall,0,2024,11,08,13.5,4.9,0,0
2024-11-08,501,01:32:00,Friday,KINGSTON LOOP,Security,15,30,NA,Weekday,none,Fall,0,2024,11,08,13.5,4.9,0,0
2024-11-08,505,01:33:00,Friday,DUNDAS WEST STATION,Emergency Services,15,30,NA,Weekday,none,Fall,0,2024,11,08,13.5,4.9,0,0
2024-11-08,504,01:38:00,Friday,BROADVIEW AND QUEEN,Operations,50,60,S,Weekday,none,Fall,0,2024,11,08,13.5,4.9,0,0
2024-11-08,504,01:55:00,Friday,BROADVIEW STATION,Held By,16,26,NA,Weekday,none,Fall,0,2024,11,08,13.5,4.9,0,0
2024-11-09,512,02:05:00,Saturday,ST CLAIR AND DUFFERIN,Collision - TTC Involved,7,14,W,Weekend,none,Fall,0,2024,11,09,9.3,2.5,0,1
2024-11-09,306,03:52:00,Saturday,COLLEGE AND BATHURST,Diversion,132,162,W,Weekend,none,Fall,0,2024,11,09,9.3,2.5,0,1
2024-11-09,501,05:06:00,Saturday,QUEEN AND NEVILLE PARK,Emergency Services,15,30,E,Weekend,none,Fall,0,2024,11,09,9.3,2.5,0,1
2024-11-09,511,05:23:00,Saturday,BATHURST AND COLLEGE,Diversion,212,222,N,Weekend,none,Fall,0,2024,11,09,9.3,2.5,0,1
2024-11-09,503,05:36:00,Saturday,KINGSTON AND BAILEY LA,Diversion,156,166,N,Weekend,none,Fall,0,2024,11,09,9.3,2.5,0,1
2024-11-09,503,05:40:00,Saturday,QUEEN AND RONCESVALLES,Security,15,30,W,Weekend,none,Fall,0,2024,11,09,9.3,2.5,0,1
2024-11-09,506,06:28:00,Saturday,QUEEN AND LESLIE,Security,0,0,W,Weekend,morning,Fall,0,2024,11,09,9.3,2.5,0,1
2024-11-09,503,06:48:00,Saturday,KING AND CHURCH,Operations,50,60,W,Weekend,morning,Fall,0,2024,11,09,9.3,2.5,0,1
2024-11-09,301,06:51:00,Saturday,SUNNYSIDE LOOP,Emergency Services,0,0,NA,Weekend,morning,Fall,0,2024,11,09,9.3,2.5,0,1
2024-11-09,504,07:52:00,Saturday,CHURCH AND KING,Diversion,45,55,NA,Weekend,morning,Fall,0,2024,11,09,9.3,2.5,0,1
2024-11-09,510,08:09:00,Saturday,SPADINA STATION,General Delay,0,0,N,Weekend,morning,Fall,0,2024,11,09,9.3,2.5,0,1
2024-11-09,501,08:30:00,Saturday,WOLSELEY LOOP,Mechanical,6,12,E,Weekend,morning,Fall,0,2024,11,09,9.3,2.5,0,1
2024-11-09,506,08:33:00,Saturday,COLLEGE AND BATHURST,Held By,197,187,E,Weekend,morning,Fall,0,2024,11,09,9.3,2.5,0,1
2024-11-09,501,09:27:00,Saturday,QUEEN AND CONNAUGHT,Mechanical,10,20,W,Weekend,none,Fall,0,2024,11,09,9.3,2.5,0,1
2024-11-09,511,09:49:00,Saturday,FLEET LOOP,Security,46,56,S,Weekend,none,Fall,0,2024,11,09,9.3,2.5,0,1
2024-11-09,501,10:16:00,Saturday,KING AND SPADINA,Operations,10,20,W,Weekend,none,Fall,0,2024,11,09,9.3,2.5,0,1
2024-11-09,504,10:22:00,Saturday,KING AND SPADINA,Diversion,42,52,NA,Weekend,none,Fall,0,2024,11,09,9.3,2.5,0,1
2024-11-09,510,11:00:00,Saturday,CHARLOTTE AND OXLEY,Mechanical,4,8,S,Weekend,none,Fall,0,2024,11,09,9.3,2.5,0,1
2024-11-09,506,11:01:00,Saturday,COLLEGE AND LANSDOWNE,Mechanical,10,20,E,Weekend,none,Fall,0,2024,11,09,9.3,2.5,0,1
2024-11-09,504,11:19:00,Saturday,KING AND SPADINA,General Delay,0,0,NA,Weekend,none,Fall,0,2024,11,09,9.3,2.5,0,1
2024-11-09,509,12:33:00,Saturday,EXHIBITION LOOP,General Delay,15,0,E,Weekend,none,Fall,0,2024,11,09,9.3,2.5,0,1
2024-11-09,510,13:18:00,Saturday,SPADINA AND QUEEN,Mechanical,4,8,S,Weekend,none,Fall,0,2024,11,09,9.3,2.5,0,1
2024-11-09,503,15:04:00,Saturday,KINGSTON AND VICTORIA,Cleaning - Unsanitary,10,20,E,Weekend,evening,Fall,0,2024,11,09,9.3,2.5,0,1
2024-11-09,505,15:06:00,Saturday,DUNDAS AND ONTARIO,Cleaning - Unsanitary,10,20,E,Weekend,evening,Fall,0,2024,11,09,9.3,2.5,0,1
2024-11-09,501,15:41:00,Saturday,QUEEN AND WOODBINE,Security,10,20,E,Weekend,evening,Fall,0,2024,11,09,9.3,2.5,0,1
2024-11-09,504,16:16:00,Saturday,KING AND PETER,Diversion,10,26,E,Weekend,evening,Fall,0,2024,11,09,9.3,2.5,0,1
2024-11-09,511,16:23:00,Saturday,BATHURST AND HARBOURD,General Delay,22,32,N,Weekend,evening,Fall,0,2024,11,09,9.3,2.5,0,1
2024-11-09,501,16:27:00,Saturday,KING AND JOHN,Diversion,10,26,W,Weekend,evening,Fall,0,2024,11,09,9.3,2.5,0,1
2024-11-09,501,16:32:00,Saturday,NEVILLE PARK LOOP,Emergency Services,10,20,E,Weekend,evening,Fall,0,2024,11,09,9.3,2.5,0,1
2024-11-09,510,18:11:00,Saturday,SPADINA AND COLLEGE,Mechanical,8,16,N,Weekend,evening,Fall,0,2024,11,09,9.3,2.5,0,1
2024-11-09,504,18:22:00,Saturday,KING AND QUEEN,General Delay,0,0,NA,Weekend,evening,Fall,0,2024,11,09,9.3,2.5,0,1
2024-11-09,504,18:49:00,Saturday,DUFFERIN GATE LOOP,Mechanical,10,20,W,Weekend,evening,Fall,0,2024,11,09,9.3,2.5,0,1
2024-11-09,999,20:29:00,Saturday,BAYVIEW AND LAWRENCE,Mechanical,0,0,N,Weekend,none,Fall,0,2024,11,09,9.3,2.5,0,1
2024-11-09,,20:49:00,Saturday,RONCESVALLES YARD,Security,0,0,NA,Weekend,none,Fall,0,2024,11,09,9.3,2.5,0,1
2024-11-09,,20:52:00,Saturday,KING AND SUMACH,General Delay,10,20,E,Weekend,none,Fall,0,2024,11,09,9.3,2.5,0,1
2024-11-09,511,20:58:00,Saturday,MANITOBA AND STRACHAN,Cleaning - Unsanitary,10,20,S,Weekend,none,Fall,0,2024,11,09,9.3,2.5,0,1
2024-11-09,501,21:03:00,Saturday,QUEEN AND WOODFIED,Operations,10,20,E,Weekend,none,Fall,0,2024,11,09,9.3,2.5,0,1
2024-11-09,511,21:20:00,Saturday,BATHURST FROM KING TO,General Delay,0,0,NA,Weekend,none,Fall,0,2024,11,09,9.3,2.5,0,1
2024-11-09,505,21:30:00,Saturday,DUNDAS AND HOWARD PARK,Cleaning - Unsanitary,10,20,W,Weekend,none,Fall,0,2024,11,09,9.3,2.5,0,1
2024-11-09,504,00:52:00,Saturday,BROADVIEW STATION,Emergency Services,5,15,NA,Weekend,none,Fall,0,2024,11,09,9.3,2.5,0,1
